Store,Dept,Date,Weekly_Sales,IsHoliday
2,2,2023-11-19,55389.02,False
2,2,2023-11-26,79125.16,True
2,2,2023-12-03,55518.26,False
2,2,2023-12-10,50563.11,False
2,2,2023-12-17,68948.32,False
2,2,2023-12-24,92798.22,True
2,2,2023-12-31,63905.16,False
2,3,2023-01-01,62311.42,True
2,3,2023-01-08,34698.68,False
2,3,2023-01-15,42183.81,False
2,3,2023-01-22,43010.73,False
2,3,2023-01-29,45647.71,False
2,3,2023-02-05,40430.57,False
2,3,2023-02-12,35374.72,False
2,3,2023-02-19,37971.75,False
2,3,2023-02-26,39290.35,False
2,3,2023-03-05,43992.98,False
2,3,2023-03-12,42743.66,False
2,3,2023-03-19,39174.21,False
2,3,2023-03-26,49656.01,False
2,3,2023-04-02,43325.54,False
2,3,2023-04-09,37197.79,False
2,3,2023-04-16,34945.79,False
2,3,2023-04-23,35795.03,False
2,3,2023-04-30,37342.95,False
2,3,2023-05-07,35925.09,False
2,3,2023-05-14,36355.48,False
2,3,2023-05-21,37993.68,False
2,3,2023-05-28,36136.12,False
2,3,2023-06-04,52980.14,False
2,3,2023-06-11,38046.26,False
2,3,2023-06-18,46171.83,False
2,3,2023-06-25,44084.74,False
2,3,2023-07-02,81818.93,True
2,3,2023-07-09,38627.95,False
2,3,2023-07-16,43855.37,False
2,3,2023-07-23,54309.87,False
2,3,2023-07-30,52408.45,False
2,3,2023-08-06,51522.6,False
2,3,2023-08-13,41295.72,False
2,3,2023-08-20,39704.26,False
2,3,2023-08-27,48807.92,False
2,3,2023-09-03,48705.97,False
2,3,2023-09-10,42510.63,False
2,3,2023-09-17,42757.54,False
2,3,2023-09-24,37908.62,False
2,3,2023-10-01,46047.64,False
2,3,2023-10-08,36363.41,False
2,3,2023-10-15,38635.21,False
2,3,2023-10-22,40327.1,False
2,3,2023-10-29,41693.39,False
2,3,2023-11-05,48469.15,False
2,3,2023-11-12,45711.69,False
2,3,2023-11-19,56427.93,False
2,3,2023-11-26,74202.31,True
2,3,2023-12-03,55792.85,False
2,3,2023-12-10,46566.04,False
2,3,2023-12-17,53629.25,False
2,3,2023-12-24,82111.98,True
2,3,2023-12-31,44349.68,False
2,4,2023-01-01,30049.36,True
2,4,2023-01-08,19366.15,False
2,4,2023-01-15,28062.78,False
2,4,2023-01-22,21796.84,False
2,4,2023-01-29,26372.55,False
2,4,2023-02-05,21161.31,False
2,4,2023-02-12,25167.7,False
2,4,2023-02-19,25906.58,False
2,4,2023-02-26,24361.8,False
2,4,2023-03-05,23197.39,False
2,4,2023-03-12,22636.74,False
2,4,2023-03-19,22045.7,False
2,4,2023-03-26,27495.59,False
2,4,2023-04-02,26567.26,False
2,4,2023-04-09,27828.76,False
2,4,2023-04-16,19937.95,False
2,4,2023-04-23,25631.02,False
2,4,2023-04-30,27578.29,False
2,4,2023-05-07,20472.33,False
2,4,2023-05-14,19395.45,False
2,4,2023-05-21,25727.25,False
2,4,2023-05-28,24163.15,False
2,4,2023-06-04,29339.71,False
2,4,2023-06-11,22091.51,False
2,4,2023-06-18,28859.0,False
2,4,2023-06-25,22730.12,False
2,4,2023-07-02,33507.14,True
2,4,2023-07-09,22344.39,False
2,4,2023-07-16,29058.33,False
2,4,2023-07-23,27516.12,False
2,4,2023-07-30,26048.72,False
2,4,2023-08-06,24353.12,False
2,4,2023-08-13,29704.9,False
2,4,2023-08-20,24700.17,False
2,4,2023-08-27,29079.24,False
2,4,2023-09-03,22892.91,False
2,4,2023-09-10,22309.21,False
2,4,2023-09-17,23113.9,False
2,4,2023-09-24,21599.97,False
2,4,2023-10-01,25788.15,False
2,4,2023-10-08,23489.7,False
2,4,2023-10-15,20950.81,False
2,4,2023-10-22,27214.45,False
2,4,2023-10-29,22374.41,False
2,4,2023-11-05,31034.83,False
2,4,2023-11-12,35462.94,False
2,4,2023-11-19,32019.3,False
2,4,2023-11-26,38743.58,True
2,4,2023-12-03,35869.98,False
2,4,2023-12-10,32061.64,False
2,4,2023-12-17,28489.04,False
2,4,2023-12-24,39153.07,True
2,4,2023-12-31,34090.93,False
2,5,2023-01-01,52903.09,True
2,5,2023-01-08,40286.35,False
2,5,2023-01-15,38820.52,False
2,5,2023-01-22,29953.82,False
2,5,2023-01-29,32181.86,False
2,5,2023-02-05,31301.59,False
2,5,2023-02-12,38198.93,False
2,5,2023-02-19,28309.14,False
2,5,2023-02-26,35775.86,False
2,5,2023-03-05,38456.64,False
2,5,2023-03-12,40047.93,False
2,5,2023-03-19,32604.5,False
2,5,2023-03-26,39275.19,False
2,5,2023-04-02,29382.45,False
2,5,2023-04-09,39625.93,False
2,5,2023-04-16,29617.12,False
2,5,2023-04-23,33373.03,False
2,5,2023-04-30,38941.61,False
2,5,2023-05-07,29929.35,False
2,5,2023-05-14,31033.77,False
2,5,2023-05-21,37896.92,False
2,5,2023-05-28,37866.07,False
2,5,2023-06-04,40444.63,False
2,5,2023-06-11,41253.19,False
2,5,2023-06-18,38937.45,False
2,5,2023-06-25,34482.43,False
2,5,2023-07-02,53880.45,True
2,5,2023-07-09,33407.42,False
2,5,2023-07-16,44537.92,False
2,5,2023-07-23,39560.2,False
2,5,2023-07-30,36764.91,False
2,5,2023-08-06,37701.39,False
2,5,2023-08-13,45132.58,False
2,5,2023-08-20,32974.87,False
2,5,2023-08-27,39603.66,False
2,5,2023-09-03,34884.89,False
2,5,2023-09-10,36354.48,False
2,5,2023-09-17,28094.44,False
2,5,2023-09-24,39983.31,False
2,5,2023-10-01,40818.5,False
2,5,2023-10-08,35709.64,False
2,5,2023-10-15,37540.52,False
2,5,2023-10-22,40684.59,False
2,5,2023-10-29,37687.91,False
2,5,2023-11-05,38955.6,False
2,5,2023-11-12,46624.41,False
2,5,2023-11-19,47175.06,False
2,5,2023-11-26,65806.11,True
2,5,2023-12-03,49522.84,False
2,5,2023-12-10,53104.75,False
2,5,2023-12-17,52945.52,False
2,5,2023-12-24,66531.15,True
2,5,2023-12-31,38244.35,False
2,6,2023-01-01,84134.12,True
2,6,2023-01-08,41977.94,False
2,6,2023-01-15,57708.41,False
2,6,2023-01-22,56701.86,False
2,6,2023-01-29,49765.84,False
2,6,2023-02-05,51197.02,False
2,6,2023-02-12,47398.2,False
2,6,2023-02-19,40596.87,False
2,6,2023-02-26,46137.56,False
2,6,2023-03-05,55377.26,False
2,6,2023-03-12,39606.44,False
2,6,2023-03-19,46104.01,False
2,6,2023-03-26,47381.72,False
2,6,2023-04-02,50132.49,False
2,6,2023-04-09,57688.93,False
2,6,2023-04-16,46357.84,False
2,6,2023-04-23,46369.83,False
2,6,2023-04-30,54086.07,False
2,6,2023-05-07,48449.6,False
2,6,2023-05-14,43952.54,False
2,6,2023-05-21,48453.97,False
2,6,2023-05-28,42297.9,False
2,6,2023-06-04,47299.86,False
2,6,2023-06-11,54297.54,False
2,6,2023-06-18,52571.0,False
2,6,2023-06-25,63348.94,False
2,6,2023-07-02,77013.59,True
2,6,2023-07-09,56084.46,False
2,6,2023-07-16,57207.54,False
2,6,2023-07-23,43750.99,False
2,6,2023-07-30,57887.2,False
2,6,2023-08-06,47335.7,False
2,6,2023-08-13,64353.55,False
2,6,2023-08-20,46697.33,False
2,6,2023-08-27,52477.52,False
2,6,2023-09-03,41201.21,False
2,6,2023-09-10,59210.62,False
2,6,2023-09-17,49437.02,False
2,6,2023-09-24,51278.21,False
2,6,2023-10-01,40840.18,False
2,6,2023-10-08,54332.23,False
2,6,2023-10-15,43662.12,False
2,6,2023-10-22,57258.19,False
2,6,2023-10-29,43567.96,False
2,6,2023-11-05,56267.15,False
2,6,2023-11-12,52308.16,False
2,6,2023-11-19,63494.29,False
2,6,2023-11-26,98815.75,True
2,6,2023-12-03,53057.1,False
2,6,2023-12-10,71288.59,False
2,6,2023-12-17,63011.98,False
2,6,2023-12-24,97257.3,True
2,6,2023-12-31,62690.25,False
2,7,2023-01-01,39977.27,True
2,7,2023-01-08,22440.81,False
2,7,2023-01-15,22718.69,False
2,7,2023-01-22,29797.51,False
2,7,2023-01-29,30675.57,False
2,7,2023-02-05,24711.39,False
2,7,2023-02-12,23643.47,False
2,7,2023-02-19,27529.88,False
2,7,2023-02-26,25080.24,False
2,7,2023-03-05,21088.75,False
2,7,2023-03-12,22450.31,False
2,7,2023-03-19,28279.27,False
2,7,2023-03-26,27685.27,False
2,7,2023-04-02,21106.55,False
2,7,2023-04-09,23135.64,False
2,7,2023-04-16,23230.42,False
2,7,2023-04-23,27820.31,False
2,7,2023-04-30,21029.65,False
2,7,2023-05-07,21908.42,False
2,7,2023-05-14,29153.31,False
2,7,2023-05-21,22683.46,False
2,7,2023-05-28,27620.95,False
2,7,2023-06-04,25634.87,False
2,7,2023-06-11,24045.8,False
2,7,2023-06-18,25692.02,False
2,7,2023-06-25,31179.29,False
2,7,2023-07-02,49061.28,True
2,7,2023-07-09,32415.72,False
2,7,2023-07-16,27455.97,False
2,7,2023-07-23,30558.73,False
2,7,2023-07-30,25254.63,False
2,7,2023-08-06,26264.41,False
2,7,2023-08-13,33172.98,False
2,7,2023-08-20,23055.78,False
2,7,2023-08-27,23886.23,False
2,7,2023-09-03,22988.97,False
2,7,2023-09-10,21100.68,False
2,7,2023-09-17,22713.56,False
2,7,2023-09-24,26895.17,False
2,7,2023-10-01,25212.38,False
2,7,2023-10-08,30119.1,False
2,7,2023-10-15,29335.81,False
2,7,2023-10-22,24383.49,False
2,7,2023-10-29,23525.59,False
2,7,2023-11-05,32211.21,False
2,7,2023-11-12,35061.9,False
2,7,2023-11-19,30700.22,False
2,7,2023-11-26,53280.21,True
2,7,2023-12-03,32613.49,False
2,7,2023-12-10,34544.18,False
2,7,2023-12-17,32975.1,False
2,7,2023-12-24,46586.39,True
2,7,2023-12-31,39909.89,False
2,8,2023-01-01,52033.02,True
2,8,2023-01-08,46316.01,False
2,8,2023-01-15,40008.83,False
2,8,2023-01-22,46377.07,False
2,8,2023-01-29,44685.65,False
2,8,2023-02-05,38555.52,False
2,8,2023-02-12,32026.97,False
2,8,2023-02-19,35784.69,False
2,8,2023-02-26,39932.04,False
2,8,2023-03-05,41211.2,False
2,8,2023-03-12,35193.15,False
2,8,2023-03-19,33212.55,False
2,8,2023-03-26,43834.68,False
2,8,2023-04-02,45960.22,False
2,8,2023-04-09,38738.88,False
2,8,2023-04-16,33173.99,False
2,8,2023-04-23,34569.81,False
2,8,2023-04-30,30581.29,False
2,8,2023-05-07,43974.2,False
2,8,2023-05-14,31823.26,False
2,8,2023-05-21,38556.82,False
2,8,2023-05-28,33889.12,False
2,8,2023-06-04,41695.24,False
2,8,2023-06-11,43101.24,False
2,8,2023-06-18,45806.39,False
2,8,2023-06-25,35565.42,False
2,8,2023-07-02,48416.62,True
2,8,2023-07-09,34152.14,False
2,8,2023-07-16,46150.25,False
2,8,2023-07-23,45537.8,False
2,8,2023-07-30,40979.2,False
2,8,2023-08-06,40850.22,False
2,8,2023-08-13,41681.38,False
2,8,2023-08-20,33874.12,False
2,8,2023-08-27,45182.79,False
2,8,2023-09-03,33939.31,False
2,8,2023-09-10,33291.09,False
2,8,2023-09-17,35031.16,False
2,8,2023-09-24,28340.29,False
2,8,2023-10-01,29857.49,False
2,8,2023-10-08,37567.5,False
2,8,2023-10-15,28447.71,False
2,8,2023-10-22,35392.98,False
2,8,2023-10-29,30388.55,False
2,8,2023-11-05,41844.52,False
2,8,2023-11-12,39897.57,False
2,8,2023-11-19,40874.69,False
2,8,2023-11-26,70439.87,True
2,8,2023-12-03,39487.21,False
2,8,2023-12-10,43908.62,False
2,8,2023-12-17,42162.52,False
2,8,2023-12-24,67712.92,True
2,8,2023-12-31,49533.75,False
2,9,2023-01-01,52203.51,True
2,9,2023-01-08,31792.56,False
2,9,2023-01-15,35273.08,False
2,9,2023-01-22,40305.81,False
2,9,2023-01-29,31738.3,False
2,9,2023-02-05,38471.59,False
2,9,2023-02-12,39863.45,False
2,9,2023-02-19,35691.61,False
2,9,2023-02-26,42201.37,False
2,9,2023-03-05,31956.75,False
2,9,2023-03-12,31354.37,False
2,9,2023-03-19,41057.16,False
2,9,2023-03-26,37404.76,False
2,9,2023-04-02,40134.18,False
2,9,2023-04-09,36201.83,False
2,9,2023-04-16,33264.8,False
2,9,2023-04-23,41575.37,False
2,9,2023-04-30,41116.24,False
2,9,2023-05-07,39415.69,False
2,9,2023-05-14,33097.96,False
2,9,2023-05-21,37575.27,False
2,9,2023-05-28,34107.18,False
2,9,2023-06-04,33098.29,False
2,9,2023-06-11,45971.6,False
2,9,2023-06-18,33530.67,False
2,9,2023-06-25,46099.04,False
2,9,2023-07-02,57086.85,True
2,9,2023-07-09,33853.99,False
2,9,2023-07-16,39212.75,False
2,9,2023-07-23,44129.06,False
2,9,2023-07-30,41786.33,False
2,9,2023-08-06,42737.06,False
2,9,2023-08-13,40310.41,False
2,9,2023-08-20,40639.62,False
2,9,2023-08-27,42819.31,False
2,9,2023-09-03,30600.05,False
2,9,2023-09-10,33711.12,False
2,9,2023-09-17,29945.07,False
2,9,2023-09-24,40097.87,False
2,9,2023-10-01,39335.07,False
2,9,2023-10-08,27125.45,False
2,9,2023-10-15,35822.43,False
2,9,2023-10-22,38554.56,False
2,9,2023-10-29,28608.33,False
2,9,2023-11-05,43596.32,False
2,9,2023-11-12,49268.06,False
2,9,2023-11-19,34211.67,False
2,9,2023-11-26,67740.12,True
2,9,2023-12-03,38282.02,False
2,9,2023-12-10,48501.61,False
2,9,2023-12-17,49042.61,False
2,9,2023-12-24,72554.34,True
2,9,2023-12-31,40453.4,False
2,10,2023-01-01,75876.65,True
2,10,2023-01-08,41082.14,False
2,10,2023-01-15,49920.29,False
2,10,2023-01-22,35806.92,False
2,10,2023-01-29,45460.55,False
2,10,2023-02-05,38895.15,False
2,10,2023-02-12,36841.58,False
2,10,2023-02-19,35942.11,False
2,10,2023-02-26,46475.84,False
2,10,2023-03-05,40172.66,False
2,10,2023-03-12,46594.8,False
2,10,2023-03-19,35177.62,False
2,10,2023-03-26,39276.54,False
2,10,2023-04-02,42906.58,False
2,10,2023-04-09,46960.87,False
2,10,2023-04-16,38860.54,False
2,10,2023-04-23,43828.75,False
2,10,2023-04-30,47972.89,False
2,10,2023-05-07,43304.32,False
2,10,2023-05-14,36813.15,False
2,10,2023-05-21,33236.64,False
2,10,2023-05-28,46925.45,False
2,10,2023-06-04,36200.28,False
2,10,2023-06-11,51269.17,False
2,10,2023-06-18,44912.75,False
2,10,2023-06-25,51975.84,False
2,10,2023-07-02,73927.31,True
2,10,2023-07-09,52566.74,False
2,10,2023-07-16,41041.67,False
2,10,2023-07-23,48105.3,False
2,10,2023-07-30,41575.29,False
2,10,2023-08-06,42738.28,False
2,10,2023-08-13,45085.29,False
2,10,2023-08-20,49093.61,False
2,10,2023-08-27,50755.77,False
2,10,2023-09-03,42615.7,False
2,10,2023-09-10,37054.89,False
2,10,2023-09-17,36944.66,False
2,10,2023-09-24,41582.75,False
2,10,2023-10-01,33853.32,False
2,10,2023-10-08,31769.17,False
2,10,2023-10-15,35283.66,False
2,10,2023-10-22,34117.84,False
2,10,2023-10-29,34096.41,False
2,10,2023-11-05,42916.87,False
2,10,2023-11-12,39055.91,False
2,10,2023-11-19,38413.68,False
2,10,2023-11-26,84916.99,True
2,10,2023-12-03,45786.03,False
2,10,2023-12-10,44755.12,False
2,10,2023-12-17,50060.71,False
2,10,2023-12-24,61866.36,True
2,10,2023-12-31,54587.23,False
